timestamp_ms,ax,ay,az,gx,gy,gz
6813,4.7024946,8.242676,6.1860447,-0.37232238,-2.1902573,1.3384057
6830,3.4941192,8.329415,6.650851,-0.0759,-2.1097758,1.1439979
6848,2.4975085,9.239884,5.8217373,0.09941832,-2.1036673,1.3083206
6866,3.4139597,10.965708,5.729016,-0.03191771,-2.339003,1.4702
6884,5.667999,12.725629,8.109276,-0.16035213,-2.3907738,1.1722504
6902,6.5611196,13.617554,11.671591,0.12110403,-1.9897408,0.68859786
6920,6.626324,14.496318,13.028321,0.39828414,-1.1951579,0.38240165
6938,6.734001,15.731014,13.02533,0.3129157,-0.44593164,4.5814895E-4
6956,6.065207,15.771692,13.966906,0.16646078,0.1872302,-0.44119743
6974,5.0973105,14.900106,13.69532,0.182496,0.7163922,-0.7162395
6992,5.005785,14.486148,12.29193,0.14431691,1.100321,-0.9083566
7010,5.2438707,13.966906,11.152946,0.04138612,1.4133894,-1.1264355
7028,5.35095,13.557734,11.02852,-0.013439035,1.8133535,-1.3254249
7046,5.383851,13.466805,10.9992075,0.038179077,2.310598,-1.5676329
7064,4.796413,13.417753,10.013365,0.11530081,2.7531698,-1.794264
7081,4.0408792,13.076776,8.730213,0.17012598,3.0810516,-1.9025398
7099,3.3062828,12.370295,7.1066833,0.25595254,3.256828,-1.9075794
7117,2.6027927,11.534601,5.745765,0.40286562,3.235448,-1.7873917
7135,2.1912274,10.747363,4.409972,0.5477934,3.1309898,-1.5911512
7153,1.6827525,9.922438,3.2303107,0.6568329,2.8919888,-1.3852897
7171,1.0241281,8.751151,2.786442,0.73975784,2.6160305,-1.1024591
7189,0.6197411,7.6660056,2.905485,0.81245077,2.500577,-0.7165449
7207,0.6221339,6.995417,2.984448,0.8886562,2.446057,-0.34101552
7225,0.5198407,6.706484,2.487339,0.92087936,2.402533,-0.05421429
7243,0.07058827,6.5090756,1.6163517,0.9069822,2.25394,0.23548855
7261,-0.49292147,6.1184473,1.1455638,0.82711154,2.0599904,0.56138515
7279,-0.9164511,5.543572,1.3172488,0.72082096,1.9220876,0.86742866
7297,-1.3692927,4.9088755,1.5894325,0.6835582,1.7621936,1.129948
7314,-1.7988044,4.5427737,1.8191434,0.73273283,1.5453364,1.3846788
7332,-2.0183458,4.546363,1.614557,0.7504479,1.4052955,1.6085609
7350,-1.9938195,4.7569313,1.2053844,0.66905016,1.1733195,1.7881553
7368,-2.0614166,4.9956155,1.0229317,0.527024,0.8886562,1.9074267
